bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
53,285,973,468,121,73,697,124,847,969,636,518,84,204,835,388,961,341,351,53,155,889,38,323,820,160,438,261,320,569,148,702,410
496,858,191,973,324,551,868,951,642,907,303,350,370,273,461,1,31,934,796,712,813,322,164,404,339,687,475,386,413,570,282,533,923
839,493,143,863,917,582,957,581,619,867,655,734,266,276,661,840,777,154,179,618,91,672,162,496,445,870,997,733,79,258,761,935,691
171,942,339,655,614,165,110,915,534,306,791,372,296,101,382,854,453,495,18,52,941,789,41,727,13,316,616,880,648,842,393,157,783
995,238,807,300,368,381,637,391,212,667,267,7,312,901,663,96,157,81,653,251,746,922,362,238,96,98,838,446,704,845,907,257,646
814,199,247,438,369,502,884,62,190,548,204,260,716,99,132,106,160,335,73,555,486,788,653,947,128,947,806,880,358,984,443,999,689
187,113,542,873,577,380,835,451,924,448,78,143,884,323,157,390,957,226,612,878,636,974,56,669,164,225,511,413,148,668,91,652,355
680,554,352,509,945,174,517,903,27,797,327,496,666,141,350,51,116,340,570,700,407,60,898,753,999,78,971,96,341,460,843,327,630
536,184,50,741,816,321,458,909,783,68,462,562,246,219,827,92,557,504,293,555,945,239,43,458,434,726,402,893,76,508,287,260,648
99,709,627,13,853,777,139,629,209,323,194,233,416,407,256,229,618,742,190,563,195,412,865,889,388,42,665,182,884,341,359,681,968
623,402,73,168,560,563,220,998,431,996,653,25,286,73,897,851,643,451,398,740,825,942,903,207,379,235,596,827,207,506,687,556,620
561,328,648,69,777,931,794,125,857,4,179,135,977,369,780,536,164,211,65,319,619,51,617,418,598,370,851,17,674,507,15,740,668
366,802,626,222,160,289,403,327,704,804,207,403,423,303,520,258,214,387,999,784,219,150,175,429,386,308,338,313,671,478,961,654,138
166,136,815,779,77,457,308,185,669,115,902,267,180,103,98,80,306,239,329,447,172,971,701,291,232,189,235,722,339,703,348,475,548
945,518,932,425,690,61,147,497,314,137,540,689,425,480,532,625,890,396,759,972,643,901,709,343,877,895,591,28,416,491,521,905,588
477,588,943,252,116,364,764,245,862,317,178,792,999,893,171,856,615,965,189,960,656,846,833,716,575,741,295,747,196,307,107,322,233
42,139,257,469,275,21,845,411,477,228,591,678,786,778,604,521,716,17,240,581,683,232,910,872,22,881,455,513,553,318,984,845,957
160,380,485,537,148,465,247,667,143,683,543,976,869,386,268,518,933,138,202,217,369,653,904,801,57,562,908,86,640,343,500,684,282
908,127,935,962,929,448,84,707,425,537,785,85,656,124,29,19,375,626,229,607,135,112,612,386,860,519,747,98,151,301,200,786,654
105,662,638,830,906,672,824,682,542,523,499,617,442,388,974,848,74,275,588,920,160,884,133,117,662,238,172,75,144,729,928,786,174
553,687,485,357,591,164,76,193,296,272,956,145,761,218,137,893,3,267,169,157,637,226,919,74,516,517,195,357,937,912,873,143,822
852,915,110,114,141,233,520,861,693,356,932,926,966,797,368,808,670,659,514,540,52,479,125,683,13,262,45,533,208,830,862,544,655
535,895,940,805,856,176,389,81,888,315,374,210,70,636,446,472,243,430,595,236,941,90,742,428,304,348,987,740,822,824,79,245,684
517,485,83,376,340,921,614,921,671,519,948,355,140,225,312,334,859,931,10,84,139,345,456,794,438,951,477,921,681,526,449,965,465
458,749,260,658,42,116,452,980,646,368,892,95,865,240,263,662,272,736,631,224,727,509,627,374,47,792,435,110,783,837,652,891,117
969,302,189,996,781,240,231,169,828,480,202,5,539,445,248,699,815,808,403,927,180,697,274,651,163,643,828,890,710,891,32,608,765
697,328,984,19,980,312,615,212,481,913,183,227,141,164,225,640,35,292,777,20,810,171,718,847,275,583,636,884,21,379,701,786,799
578,430,879,378,384,554,496,575,918,564,670,208,980,992,200,944,800,993,442,941,779,259,612,802,928,418,555,287,705,672,296,899,890
254,814,56,873,817,517,443,482,803,738,249,153,245,532,948,306,316,326,775,654,318,219,618,347,675,378,33,193,942,391,492,434,286
6,991,205,87,786,274,701,202,541,539,406,119,796,708,34,326,601,419,854,122,499,97,517,56,602,351,684,282,78,839,127,552,494
906,380,52,549,307,664,28,611,554,721,705,46,63,910,18,542,238,703,687,921,215,383,978,662,20,31,911,660,343,883,40,51,777
603,710,836,167,390,351,771,226,485,758,345,825,435,996,50,544,677,318,926,863,712,637,244,349,460,255,424,278,796,845,48,867,244
579,304,230,991,670,890,965,495,826,899,690,894,482,947,823,144,684,455,870,277,712,206,19,164,504,583,64,892,244,102,666,772,395
35,410,993,181,636,851,760,478,652,88,582,243,471,392,721,393,393,644,733,815,843,675,336,279,662,713,764,759,644,501,365,984,75
614,219,339,985,620,634,782,494,133,149,498,402,310,104,266,986,409,339,954,476,997,518,570,896,4,948,703,817,310,704,469,306,966
596,779,157,18,182,866,144,534,401,33,545,882,86,998,661,710,786,617,879,820,353,144,674,247,637,536,125,573,567,917,236,139,670
156,79,203,48,357,477,934,680,168,221,433,705,713,46,496,203,615,757,295,969,564,514,72,608,99,194,66,433,72,322,951,597,792
298,701,728,50,959,740,397,511,334,856,431,565,854,531,867,844,628,527,199,147,658,681,953,587,934,377,875,906,191,879,720,392,870
809,829,788,766,928,695,827,691,711,559,660,903,239,219,157,500,556,327,417,705,350,129,787,900,820,332,727,378,904,618,880,589,768
293,275,245,845,303,534,675,142,184,612,258,348,60,150,992,828,22,475,993,419,789,64,285,365,477,588,744,624,50,455,614,614,589
700,706,715,824,475,576,784,461,230,504,55,363,83,178,20,643,245,1,510,911,134,337,76,217,334,959,820,568,470,307,890,161,248
25,727,784,548,714,111,353,523,406,142,622,646,583,543,342,614,297,363,848,290,642,650,175,313,278,497,128,219,610,110,909,93,751
456,108,289,609,812,844,591,199,179,428,516,421,303,480,497,678,788,852,919,287,777,380,236,637,745,26,844,741,704,146,295,272,77
736,976,696,165,412,364,372,498,677,732,132,626,831,505,546,126,270,40,285,117,609,503,912,554,168,203,33,996,747,233,234,584,984
148,736,181,137,887,778,808,816,866,435,315,809,868,880,752,599,290,328,461,389,857,288,608,98,680,848,418,297,823,210,590,551,217
500,742,628,234,79,357,366,970,238,150,958,479,357,722,625,237,145,349,21,760,817,128,813,358,12,559,10,944,567,497,207,622,5
515,472,626,350,445,513,743,6,346,965,369,428,53,373,6,663,8,522,331,802,534,552,103,690,945,847,566,913,790,59,494,720,247
285,754,560,8,409,992,446,69,484,74,942,260,335,335,230,633,321,161,761,321,622,712,13,475,407,327,518,640,880,954,971,149,178
835,813,333,607,827,230,774,61,334,293,180,323,368,19,483,32,104,950,6,947,875,593,37,480,299,411,890,358,871,633,634,774,917
354,966,785,926,971,390,104,11,3,141,817,611,597,377,1000,774,629,98,989,513,426,556,4,674,293,406,301,647,497,317,329,450,711
252,709,387,469,448,720,174,281,771,410,850,780,749,930,75,854,387,680,966,854,764,672,109,90,48,285,786,812,939,308,732,972,788
222,291,295,247,375,214,166,675,782,514,122,174,588,903,400,434,801,984,551,570,153,412,474,761,474,606,144,775,717,329,584,931,621
920,651,157,871,179,413,995,690,315,502,41,474,506,581,762,974,825,709,571,561,950,34,835,792,639,859,783,519,941,194,210,665,690
105,971,185,625,159,813,465,69,739,276,458,321,583,970,831,248,153,318,314,415,339,712,133,762,943,518,856,739,698,517,174,745,437
275,77,583,869,206,498,754,630,607,185,398,265,891,442,967,203,788,781,263,604,365,729,835,994,559,791,103,285,324,428,994,605,869
269,854,708,389,167,879,349,345,305,237,217,257,180,717,956,9,90,480,478,650,574,582,256,803,351,642,830,609,852,70,650,400,551
84,224,136,856,33,450,60,172,3,610,680,691,507,905,63,179,279,345,461,896,94,807,833,453,771,625,587,471,431,362,500,323,519
639,360,247,753,323,979,691,341,633,187,827,997,518,547,103,760,846,166,963,785,4,579,6,302,343,387,52,811,955,523,771,937,135
636,444,378,568,120,159,323,475,254,816,901,491,991,33,750,436,86,108,517,509,45,988,990,203,46,936,722,473,635,8,335,926,206
848,961,497,278,523,809,394,335,49,128,433,786,680,244,507,170,657,480,957,732,281,317,360,34,373,227,968,876,550,943,155,611,592
962,30,634,296,305,714,162,813,503,711,975,565,933,986,419,441,318,480,597,192,6,216,975,798,35,232,786,169,580,134,15,793,907
352,433,987,863,384,759,895,691,209,459,901,253,909,882,335,188,55,255,453,738,233,763,982,845,179,495,685,29,853,580,193,591,590
555,152,517,906,708,797,566,613,607,321,51,959,548,853,288,787,803,947,186,963,494,700,805,414,317,52,979,435,492,279,697,840,755
423,454,969,541,664,946,782,811,427,870,816,788,84,935,681,422,17,379,374,996,422,204,686,995,30,727,213,495,570,628,289,450,915
15,831,902,96,775,469,93,890,565,851,952,843,843,198,860,79,779,120,522,992,267,579,844,198,264,950,88,286,888,937,604,545,769
882,958,715,194,670,378,1,357,900,318,476,670,486,899,425,165,837,423,76,100,155,329,287,583,124,986,527,416,600,392,71,277,543
937,878,694,1000,329,721,629,330,363,75,169,441,347,895,617,465,392,984,794,310,960,561,976,858,681,422,832,121,886,782,215,880,564
690,186,166,879,541,511,570,173,445,45,315,318,697,534,22,437,837,797,495,630,710,885,387,660,672,582,628,910,276,151,330,883,209
840,522,276,142,839,590,471,27,881,612,735,690,604,405,878,120,284,396,928,51,567,927,819,440,776,34,40,566,709,158,501,578,375
722,795,970,623,925,51,668,738,403,326,210,824,325,417,976,862,140,142,267,741,661,720,259,721,421,139,222,961,788,479,899,337,723
655,97,979,611,954,450,942,803,144,410,484,828,844,650,515,944,231,168,420,89,401,388,836,15,45,915,856,421,36,313,147,57,822
647,957,340,598,230,875,883,587,431,735,530,29,192,192,281,24,421,638,822,652,926,461,84,710,642,478,487,40,74,699,69,830,299
253,962,524,594,253,931,629,782,798,289,97,425,909,885,516,466,523,330,804,624,357,862,188,379,769,177,402,397,751,309,12,60,466
393,424,833,745,38,515,628,950,358,139,198,781,276,476,451,363,990,97,771,325,150,381,141,503,249,648,789,969,559,551,303,482,409
778,489,182,1,583,183,756,908,598,606,479,389,963,102,983,617,854,157,735,5,411,125,683,653,332,85,742,896,576,810,756,969,844
67,450,806,866,133,662,711,207,933,891,813,403,716,613,313,272,217,491,132,168,711,300,833,872,117,31,483,670,797,480,262,854,548
985,815,320,634,427,927,837,565,868,388,251,149,44,436,848,78,495,297,988,778,100,516,255,858,883,632,803,407,879,17,768,711,324
413,201,988,239,806,699,331,4,833,166,527,404,854,102,58,450,582,244,434,987,716,725,469,995,35,489,514,858,36,514,547,658,643
394,713,236,28,932,286,605,689,869,448,921,908,824,77,336,586,838,218,417,973,716,216,921,180,182,442,443,894,906,583,817,780,89
36,175,759,595,666,476,784,251,906,713,748,941,152,354,672,838,874,612,373,221,36,287,585,6,386,468,545,812,594,805,251,878,664
992,43,580,600,435,529,405,345,881,647,428,503,85,333,212,812,399,456,293,380,506,643,259,351,660,576,261,623,523,880,6,973,843
450,757,737,437,400,49,902,519,892,774,152,359,985,904,23,839,629,762,272,141,405,304,85,716,503,949,525,241,967,652,427,89,620
823,802,632,269,71,309,794,613,662,340,856,118,658,864,671,187,375,589,830,59,894,925,888,950,47,41,16,876,666,617,792,303,555
555,10,228,417,926,993,326,500,881,107,224,953,515,333,218,970,960,776,798,511,495,993,330,154,377,88,297,212,481,890,215,81,254
292,242,778,510,322,599,500,206,539,673,389,316,683,322,288,420,19,448,922,169,690,615,30,874,936,162,985,786,314,955,803,924,370
46,725,239,469,100,941,246,913,187,536,397,74,450,348,169,49,736,265,870,568,352,194,420,504,456,134,268,393,546,278,691,571,187
707,37,141,76,546,892,277,181,768,303,648,434,264,865,461,70,177,941,76,16,31,888,250,666,415,891,838,152,763,604,484,686,872
659,229,2,700,835,650,687,998,423,590,611,423,883,915,540,175,119,814,978,7,536,345,401,181,746,716,78,353,349,528,111,420,313
165,865,203,238,606,505,404,784,613,7,602,350,425,433,774,638,654,579,76,349,851,911,665,42,928,951,847,516,930,188,329,903,115
556,880,895,17,174,897,689,549,558,236,645,633,72,44,737,947,594,313,108,17,123,794,637,931,767,499,73,531,806,756,118,524,319
739,809,238,539,530,55,114,539,611,731,713,915,670,849,773,251,475,321,914,433,509,819,533,659,682,334,504,273,245,674,286,857,687
664,129,432,893,214,962,431,958,976,788,936,57,668,288,221,826,841,690,374,321,488,124,897,397,99,341,634,357,349,248,656,134,561
793,240,347,590,600,124,504,330,1,156,308,654,188,889,457,689,735,6,438,995,748,376,698,791,55,942,396,618,276,393,129,98,764
931,15,440,831,371,58,923,738,320,286,232,111,91,623,672,890,884,793,605,328,775,793,628,177,688,478,802,364,275,793,859,85,649
966,75,787,503,384,5,522,672,651,963,656,426,993,424,104,432,326,503,637,250,957,393,948,269,197,579,769,517,407,100,594,422,591
520,738,850,196,804,366,223,454,200,137,219,315,561,78,338,46,640,50,377,926,896,613,752,724,181,620,432,518,149,350,170,393,753
924,426,383,190,749,346,408,827,313,781,681,993,60,295,999,887,737,243,40,812,581,904,821,88,834,658,660,123,808,411,402,466,738
132,844,369,285,554,573,889,343,201,393,784,214,658,193,770,791,535,949,562,681,595,462,56,343,555,198,265,617,558,288,876,502,560
839,802,13,827,103,936,981,113,991,690,432,945,380,80,416,709,98,560,310,430,85,852,114,338,228,170,47,751,663,113,319,10,490
710,304,662,833,341,792,935,984,133,516,436,585,644,789,703,583,496,289,380,638,583,513,420,178,988,48,871,661,385,347,179,231,251
463,898,345,35,883,331,531,138,892,221,145,670,122,877,488,101,655,508,167,150,2,335,378,357,916,600,633,765,83,105,967,176,356
850,630,918,711,482,328,432,99,230,727,501,796,5,64,61,699,459,558,991,806,401,525,8,264,517,414,819,890,181,583,85,332,261
612,884,284,85,231,91,984,289,604,729,405,556,178,779,240,878,403,472,122,967,462,321,238,65,394,312,485,35,207,163,246,135,188
114,853,453,182,692,430,788,755,61,84,73,784,113,472,168,75,73,466,193,278,247,121,970,383,918,634,538,917,454,778,741,371,930
483,479,432,849,350,310,551,149,483,377,770,138,634,244,952,948,86,115,387,846,743,465,874,976,694,898,54,890,946,812,793,920,490
161,247,260,514,310,628,517,644,646,392,685,962,470,893,359,98,440,755,950,955,692,189,633,441,167,735,368,303,156,531,166,401,598
994,696,653,290,217,515,413,716,633,450,529,143,359,603,854,555,712,445,39,260,838,209,718,619,62,106,803,726,561,978,82,935,722
568,829,829,367,383,245,814,488,549,804,507,610,501,917,766,59,338,716,506,170,888,858,664,224,52,41,747,758,725,494,25,983,731
3,758,871,191,777,329,968,116,673,974,513,292,318,714,901,87,91,352,415,147,153,187,101,309,889,563,508,796,783,826,329,425,349
230,295,399,168,324,688,578,57,808,230,812,213,733,953,306,569,219,219,910,975,657,493,189,237,994,169,866,231,17,379,200,672,764
642,282,285,373,650,563,617,945,838,804,621,948,246,915,415,63,883,537,561,799,33,832,763,61,302,293,883,665,495,636,959,67,819
990,28,27,26,339,979,536,684,75,632,175,771,418,965,326,403,710,79,749,88,972,483,312,299,306,723,433,395,36,834,642,299,421
823,532,876,231,70,318,970,240,681,960,12,309,144,984,413,37,481,122,447,195,732,952,428,649,339,150,385,782,491,301,943,765,427
890,726,303,335,448,567,308,616,945,229,112,650,721,165,739,516,544,225,667,739,72,673,249,222,678,909,976,447,275,78,817,333,536
526,457,181,62,254,580,668,281,295,632,327,102,581,660,660,323,41,490,908,287,751,63,29,46,810,294,867,783,493,366,475,649,177
640,120,585,581,155,152,697,31,100,835,320,400,652,513,897,293,860,608,418,791,904,751,430,366,134,998,950,909,440,953,565,734,427
870,481,937,257,410,205,20,433,818,937,695,123,772,449,663,760,225,70,645,609,414,245,691,707,7,776,567,781,757,636,310,432,953
789,294,743,168,808,229,786,494,838,462,978,730,372,984,937,644,863,676,214,388,101,414,699,740,816,651,176,687,825,425,360,384,972
967,73,511,931,101,246,186,938,636,764,953,307,565,32,568,120,909,823,812,866,328,997,984,119,89,8,707,721,428,405,63,428,952
952,686,636,746,682,832,917,676,399,847,788,500,306,707,946,290,591,115,631,478,386,393,632,922,786,140,26,831,207,966,915,281,496
747,942,435,550,119,607,540,813,845,226,862,90,306,437,660,482,973,943,546,668,568,14,671,148,794,264,334,326,971,447,509,540,331
360,94,407,826,713,574,577,20,238,344,216,321,467,91,601,382,482,184,54,321,831,921,334,230,522,75,620,945,818,989,991,247,294
556,332,310,356,54,460,32,290,251,47,399,355,955,946,728,392,419,707,251,337,329,711,384,894,329,383,342,925,799,565,347,44,52
17,101,290,579,897,228,244,218,302,870,182,251,205,54,426,387,85,412,511,914,521,494,412,155,645,878,656,162,601,168,706,191,495
516,532,524,899,375,987,741,252,449,755,585,403,102,810,238,452,374,88,190,973,864,614,63,949,684,124,7,835,573,919,846,513,859
377,636,316,655,704,61,771,849,495,915,420,226,589,820,345,452,746,777,719,514,703,955,338,528,724,792,788,901,905,162,479,439,761
291,561,702,834,377,654,511,41,634,143,33,404,123,545,292,910,20,525,392,501,949,637,141,16,343,58,867,351,783,679,209,148,270
82,30,750,150,953,414,491,717,899,406,292,359,44,929,364,492,490,936,939,790,21,114,252,977,932,854,300,410,409,927,986,643,543
136,639,35,414,805,244,618,130,414,286,928,953,384,868,783,220,7,543,806,89,703,268,681,37,190,124,697,12,89,10,147,508,781
667,440,25,15,346,861,469,789,814,335,834,785,661,226,315,37,582,690,119,365,821,997,701,244,234,135,465,457,420,57,524,727,852
468,437,624,522,642,599,453,842,105,948,261,543,138,440,341,295,753,714,943,796,401,864,499,882,789,733,959,75,720,881,234,172,547
974,324,296,750,316,190,368,496,779,925,493,241,997,295,959,268,127,163,464,738,709,764,957,725,667,194,779,121,578,793,243,453,318
905,220,839,249,930,533,936,891,440,949,620,50,802,387,266,661,121,977,178,963,445,131,787,673,218,666,848,228,494,865,487,303,426
729,127,681,2,559,621,725,514,130,111,72,364,15,301,423,795,602,240,813,960,956,338,167,976,328,671,907,957,928,389,18,145,378
357,139,499,54,941,690,653,705,561,285,60,966,400,545,605,612,943,209,108,69,121,678,778,357,440,814,901,981,210,62,425,668,267
759,533,773,676,871,990,425,189,829,769,709,441,633,570,142,46,742,272,438,887,439,681,515,645,287,771,493,644,356,418,926,744,308
368,682,209,913,12,467,605,610,190,918,182,480,128,462,454,30,89,143,770,695,142,301,332,573,500,800,54,340,969,913,215,140,213
331,658,675,797,579,640,160,292,907,178,372,353,52,496,689,32,920,129,210,96,149,335,816,814,735,707,18,35,396,515,874,271,298
