bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
720,516,594,878,552,740,280,102,13,106,745,449,339,631,485,924,923,31,29,583,144,394,778,445,904,53,693,101,952,520,515,114,192
287,647,721,510,8,658,176,899,671,908,55,723,812,652,655,330,870,212,831,133,729,129,790,388,159,575,114,578,656,460,621,908,764
712,730,290,897,61,277,341,490,373,645,795,936,302,426,598,210,225,279,556,519,54,906,820,857,589,979,771,734,137,884,343,722,159
365,713,658,264,199,432,133,510,113,357,476,793,242,660,993,898,300,167,480,227,70,872,574,714,496,167,637,370,342,186,576,5,240
65,758,443,828,589,240,517,447,386,807,231,135,488,203,232,492,499,377,479,537,198,432,105,401,194,304,69,854,246,245,335,628,304
811,320,6,459,333,824,502,422,850,191,118,519,737,505,260,109,623,345,701,758,978,977,626,336,960,829,762,919,704,170,211,804,846
322,310,211,3,545,20,288,612,702,310,223,996,430,315,12,959,578,920,468,664,277,422,696,85,245,369,149,648,297,244,201,677,125
756,283,223,321,487,453,122,667,469,409,546,646,459,783,938,338,990,919,214,438,207,142,630,892,419,979,397,251,340,467,753,167,318
881,544,858,799,305,329,775,450,372,379,475,202,533,928,139,634,103,613,58,135,883,203,68,721,411,633,567,289,424,995,257,338,827
904,530,988,896,851,605,26,820,965,662,164,853,637,916,238,180,278,776,956,108,157,318,746,454,474,405,922,153,511,358,790,528,684
418,813,968,342,451,442,77,552,968,404,997,895,784,64,84,204,478,71,125,859,571,319,405,366,364,228,862,563,253,115,861,454,926
84,900,672,889,290,83,457,37,701,147,801,407,183,781,83,475,700,710,556,782,613,884,957,372,184,332,610,663,863,109,480,857,458
485,109,478,254,400,369,81,232,79,724,358,261,84,777,775,302,298,384,233,991,909,815,255,366,770,709,530,172,241,606,186,187,874
98,158,648,12,769,658,635,433,847,237,287,643,235,455,248,669,199,360,90,464,54,815,928,141,84,555,222,8,140,559,504,699,155
91,1,28,245,640,71,98,196,49,910,419,253,908,855,767,542,595,683,270,725,686,102,143,980,379,588,54,759,524,850,422,747,607
884,672,321,984,281,522,858,94,748,723,300,202,896,344,755,923,572,8,801,566,678,41,402,550,843,311,464,470,157,563,576,130,618
237,915,346,605,493,870,258,174,804,438,643,653,389,355,953,77,738,356,701,865,905,220,158,120,897,336,344,888,308,810,494,132,695
341,277,901,628,770,258,950,885,32,138,448,512,93,913,740,403,124,423,317,79,813,925,194,168,77,854,887,768,419,593,810,751,379
60,895,808,345,913,338,110,487,639,85,747,268,827,913,630,460,922,320,205,777,347,194,277,203,872,252,732,985,661,343,226,5,28
938,68,388,888,142,913,477,857,441,843,441,688,506,975,268,820,888,840,215,145,845,17,666,914,210,339,990,119,736,87,404,490,854
824,573,338,845,850,140,457,483,594,280,169,141,310,215,477,515,657,379,980,79,78,752,854,317,742,755,397,755,84,607,230,528,741
9,84,470,208,197,329,518,570,280,535,110,60,150,85,373,358,769,87,567,671,783,584,386,688,245,585,715,949,568,303,495,997,411
9,756,638,808,267,995,2,269,751,568,562,531,30,578,773,924,380,227,72,650,834,908,8,942,838,234,290,279,37,615,303,345,731
307,194,897,659,989,616,102,22,951,911,867,149,864,245,925,819,816,723,595,24,946,898,635,689,695,474,120,103,790,400,998,891,478
551,19,441,49,85,618,3,637,569,210,488,654,326,300,682,839,433,731,517,798,712,260,476,342,132,604,532,156,773,327,922,158,556
945,575,670,445,338,645,605,251,592,367,479,78,526,22,549,911,639,294,188,96,189,123,441,381,125,521,899,327,740,397,407,306,378
22,187,613,811,197,113,381,293,373,376,85,489,730,956,372,730,207,726,492,626,113,963,372,159,589,395,77,685,68,943,993,17,259
67,100,159,398,489,711,973,510,484,358,683,71,197,636,282,304,434,738,980,151,636,674,308,363,370,148,634,468,68,942,875,324,120
93,964,679,453,896,454,665,784,558,667,134,817,926,422,473,411,962,229,378,123,476,167,78,261,815,981,209,264,81,587,271,704,456
284,213,445,77,583,799,656,939,427,575,389,44,81,545,976,909,978,245,713,602,910,264,809,847,733,623,593,403,268,367,760,166,764
846,660,688,683,668,762,684,246,568,573,984,825,684,467,842,214,92,576,770,577,385,869,785,498,980,349,42,614,719,252,816,603,482
775,249,344,662,636,439,889,488,797,879,652,655,170,691,783,268,143,108,204,327,679,526,558,77,697,350,298,672,374,735,2,334,424
161,912,370,771,258,379,730,252,420,68,989,238,99,416,230,125,357,757,360,767,67,277,219,304,770,497,640,710,217,95,394,817,1000
779,781,121,496,264,892,189,198,426,393,910,930,800,119,720,273,896,833,540,708,48,990,513,939,122,832,251,626,185,7,979,58,771
195,597,752,130,808,316,495,702,341,262,994,335,121,343,225,46,543,609,706,93,529,20,329,648,747,97,285,646,976,732,126,646,653
640,73,73,223,480,683,255,203,544,833,310,699,547,676,728,926,621,862,592,438,430,8,989,29,744,866,247,1000,216,376,672,325,681
631,656,342,604,742,636,822,113,842,104,645,469,813,75,346,120,438,362,207,76,599,749,899,71,547,598,106,450,442,638,120,462,247
756,963,384,205,26,660,922,866,646,884,238,154,711,395,492,63,131,902,120,768,374,334,13,463,992,705,806,307,672,421,103,879,296
249,605,231,905,926,359,98,125,312,729,400,946,715,124,273,205,886,658,803,98,578,463,519,121,835,674,372,831,558,292,961,885,85
803,934,525,794,202,292,848,455,788,225,987,800,822,826,813,262,712,152,171,266,505,554,344,380,35,176,608,824,893,493,207,636,663
464,649,668,39,179,411,774,354,89,151,625,381,140,841,7,793,796,951,136,936,448,608,286,838,857,239,286,5,534,199,653,721,845
802,473,81,177,174,25,102,429,882,197,416,765,806,315,260,347,437,92,622,919,166,154,928,537,231,207,434,147,910,832,324,118,32
963,274,538,775,128,506,624,148,846,917,65,294,586,967,230,413,223,323,894,794,291,214,552,761,986,195,610,862,861,178,495,477,636
916,272,821,903,954,70,41,45,128,279,519,380,726,473,335,718,739,354,629,315,158,152,209,449,69,826,356,735,0,575,938,180,930
805,202,490,9,124,871,8,126,611,600,303,25,286,317,836,641,362,796,5,981,695,627,291,200,246,836,980,75,146,818,282,551,149
591,515,13,553,239,439,848,40,819,802,391,0,389,80,433,238,646,253,22,908,88,276,826,971,981,490,422,399,464,737,853,673,526
541,696,25,972,217,512,381,956,935,886,660,633,329,416,587,254,946,259,672,117,527,120,43,153,983,738,405,431,9,996,475,264,794
512,26,0,47,62,618,169,818,840,868,643,691,314,114,433,91,321,274,897,595,424,378,268,290,455,367,802,74,765,433,681,72,277
855,286,873,427,257,917,340,892,593,360,266,258,726,377,314,498,834,186,888,356,250,722,938,855,624,912,522,888,464,255,25,74,903
392,685,120,537,932,671,133,236,988,350,695,189,992,986,284,578,314,63,712,627,354,918,978,484,367,661,763,230,20,293,592,926,476
639,283,17,793,733,533,605,675,890,506,824,499,556,343,997,703,250,834,163,845,779,503,391,16,852,811,581,953,44,175,743,639,448
334,508,950,443,471,431,54,642,433,186,941,153,755,516,480,838,128,283,501,270,652,51,842,398,207,941,117,884,522,173,210,813,879
930,848,410,496,240,379,691,103,730,458,650,532,416,840,222,114,142,341,490,644,232,971,89,0,180,170,697,857,865,798,576,444,123
924,990,663,20,998,672,685,184,303,214,820,956,294,558,634,518,371,824,820,675,116,5,440,45,264,319,836,758,56,252,302,788,195
263,364,230,498,785,110,331,973,659,551,326,968,389,408,419,662,406,824,105,920,81,694,957,936,307,226,391,974,140,812,480,19,375
949,21,323,216,880,933,719,205,847,354,826,947,612,234,991,62,169,185,977,491,885,820,949,171,301,652,843,857,760,600,578,227,200
905,640,778,997,333,900,663,205,54,828,216,338,664,372,560,954,821,655,596,81,272,8,146,615,60,952,521,864,766,509,762,608,833
748,686,723,848,895,337,613,131,862,768,843,737,791,440,592,397,130,232,727,339,85,487,111,285,481,544,418,997,59,409,51,290,563
413,600,184,78,824,383,920,589,159,781,439,957,768,401,597,256,92,251,731,411,583,572,733,93,705,853,700,922,665,89,734,880,17
572,435,744,981,782,292,690,878,488,614,133,150,986,339,367,623,322,590,417,59,135,814,567,112,544,817,706,592,430,273,762,829,339
147,983,766,887,855,496,916,838,462,674,642,163,350,753,724,334,320,151,190,947,236,426,614,777,411,798,620,792,736,517,263,616,557
338,197,836,136,817,679,541,591,467,628,195,571,293,3,682,816,681,689,961,227,428,377,256,107,820,552,18,769,520,395,334,364,356
545,263,786,659,522,680,682,419,153,606,549,58,529,857,650,89,68,691,669,494,744,348,786,397,60,572,301,972,147,411,446,354,37
21,342,548,919,822,28,264,63,155,79,949,487,561,973,514,105,639,952,107,435,970,919,574,181,919,612,548,99,619,237,698,250,93
591,270,323,334,492,792,521,965,367,362,965,395,508,808,443,865,765,821,890,611,660,257,224,860,347,200,844,740,572,115,954,533,54
999,0,764,24,430,580,924,938,260,203,919,757,422,783,766,677,176,544,560,53,63,256,863,786,640,793,123,111,33,101,224,80,108
227,284,120,519,920,6,946,343,679,42,53,763,491,315,656,937,235,819,634,360,78,521,419,615,439,778,238,496,286,359,752,290,412
964,726,563,286,247,390,285,42,148,275,766,551,819,87,599,157,710,382,196,392,159,929,258,717,382,403,392,261,662,984,936,474,722
174,354,737,542,162,206,65,130,755,247,299,827,101,468,68,507,134,976,305,586,874,774,781,28,26,205,816,937,409,444,637,826,58
349,783,752,151,524,465,816,247,579,245,44,187,533,216,678,769,216,490,41,714,971,983,467,71,865,931,678,860,532,174,356,869,793
609,61,345,619,173,128,551,863,194,984,494,136,401,783,517,669,673,14,994,657,166,55,842,890,217,621,796,86,906,916,593,342,84
889,201,933,938,787,688,459,464,231,167,792,269,154,894,649,654,12,831,844,287,81,311,790,544,547,928,469,739,878,815,49,335,413
249,136,193,231,927,205,614,452,926,127,431,132,414,561,403,725,355,438,305,604,495,607,532,148,83,567,326,576,423,576,508,450,497
333,234,863,777,425,273,58,434,643,672,220,573,656,971,687,391,843,687,278,967,246,121,589,959,599,135,8,125,243,604,52,134,151
175,601,839,698,656,948,801,826,335,797,84,15,609,734,805,574,224,499,489,977,465,535,170,971,251,709,796,907,944,309,393,171,808
123,777,13,177,612,274,550,47,893,778,363,150,336,295,643,832,544,398,1,227,988,252,447,585,545,291,275,107,633,591,595,452,564
170,641,391,759,407,850,582,642,47,932,300,974,882,837,455,635,713,788,471,461,53,423,447,678,214,771,392,51,58,583,79,141,541
217,601,829,35,549,685,242,773,817,277,119,726,572,821,880,666,59,574,69,723,991,212,451,629,801,670,19,87,960,33,968,860,745
216,79,979,778,120,190,7,234,176,901,878,264,86,937,722,985,600,381,569,871,395,543,319,26,833,535,256,218,722,965,144,305,699
290,660,422,851,302,955,814,309,290,595,35,337,297,993,844,652,18,787,337,508,141,352,932,833,170,616,806,176,3,724,421,43,518
93,322,669,51,632,782,633,343,427,618,168,228,882,24,673,731,590,781,129,860,501,914,616,883,201,401,924,37,607,333,407,509,124
852,994,426,941,25,108,634,293,594,727,106,9,730,617,608,378,546,245,226,567,865,936,359,228,604,13,947,127,951,685,545,50,670
724,249,37,653,736,469,649,406,651,450,666,899,381,718,941,170,723,777,51,326,180,856,927,185,477,159,261,231,917,973,271,969,296
740,786,10,217,873,838,791,296,631,758,884,0,980,179,205,69,237,678,193,504,337,201,317,569,37,185,796,469,525,227,363,121,501
709,744,319,608,987,686,313,440,934,891,966,630,634,30,323,96,798,67,918,418,229,488,671,416,575,371,493,548,402,421,433,908,597
856,308,968,625,345,516,635,74,503,287,417,365,400,5,493,174,595,378,592,213,563,905,338,865,875,244,815,265,88,925,62,47,354
543,143,264,278,848,242,138,525,303,708,133,645,459,608,408,130,63,30,379,997,516,309,968,698,18,747,409,967,413,459,617,332,609
24,949,70,869,418,46,841,703,795,540,144,438,123,647,85,652,872,994,559,25,427,553,719,101,392,656,472,778,375,699,670,461,584
620,611,519,483,89,233,457,155,978,572,417,232,991,651,422,482,600,418,889,371,683,503,601,186,871,326,146,656,221,0,506,568,312
564,961,953,680,552,174,492,224,257,726,985,606,499,295,132,507,611,748,873,415,729,811,122,42,710,75,814,258,853,194,59,120,734
906,38,665,247,873,904,422,266,907,489,435,495,842,437,525,824,904,272,116,53,864,786,158,579,284,801,779,14,516,915,103,230,524
845,773,267,502,319,971,993,914,416,995,679,501,71,657,407,237,124,295,516,566,691,752,339,846,357,484,18,30,645,223,270,72,732
978,562,250,462,494,917,878,230,480,430,262,658,397,226,349,665,644,559,759,985,272,258,898,26,455,123,996,624,56,758,935,195,253
723,352,410,249,588,463,252,471,838,578,256,154,930,607,696,360,902,22,609,835,237,326,686,861,124,651,292,18,783,108,813,149,437
492,626,622,742,824,300,704,502,127,172,918,543,861,265,878,42,532,325,975,850,14,237,554,828,824,61,84,25,201,940,589,737,713
185,399,175,526,918,598,893,286,956,392,769,58,172,840,43,681,171,120,875,638,384,745,379,211,237,197,883,838,327,450,561,40,250
199,279,244,382,684,343,281,859,352,529,417,341,935,224,523,928,885,963,707,704,708,877,121,848,954,909,328,284,403,125,944,575,420
371,604,936,974,918,431,577,778,422,444,904,616,871,234,982,672,899,573,494,848,646,918,757,195,326,377,705,192,298,940,302,333,66
796,958,890,557,612,565,474,239,774,913,808,306,863,95,570,62,58,807,335,292,335,752,287,498,10,389,203,729,232,888,567,444,744
17,322,319,752,902,522,501,512,499,445,774,819,272,426,390,230,720,454,917,385,707,423,133,142,148,57,16,135,503,707,86,867,849
909,296,757,837,330,170,518,924,731,753,808,532,370,771,243,438,391,435,589,75,884,447,603,176,52,971,877,96,812,196,290,353,320
901,354,245,241,576,728,780,979,144,281,535,945,547,741,41,898,945,445,577,553,17,70,127,394,203,762,432,566,608,115,69,984,602
951,671,709,85,219,404,926,811,552,77,990,750,628,781,130,681,533,666,761,665,719,400,511,445,586,203,680,456,948,751,974,629,99
907,311,562,231,89,17,314,764,83,611,181,577,155,897,84,191,721,829,179,614,291,412,295,68,683,685,273,281,872,163,780,920,226
353,404,414,780,774,339,148,464,588,202,43,94,713,717,976,120,36,891,800,308,338,918,882,729,37,852,403,845,781,648,833,649,456
453,791,504,109,797,847,916,658,577,720,732,323,122,408,981,946,970,506,394,140,137,236,932,57,774,131,792,742,317,888,792,285,208
655,986,267,329,232,686,941,809,718,413,4,31,437,650,812,956,135,431,203,659,207,736,996,893,354,260,207,464,628,701,602,501,199
489,336,866,364,158,673,429,387,360,554,752,346,119,432,447,33,965,371,648,847,248,224,811,46,16,291,964,199,475,452,575,581,625
297,569,774,384,865,679,779,251,955,597,242,233,256,297,573,105,68,260,370,611,722,970,875,974,988,123,639,279,349,113,803,215,162
345,912,189,482,236,352,583,809,624,347,408,739,300,388,518,906,82,461,316,725,148,285,840,653,851,518,474,738,813,229,568,423,601
722,792,276,297,128,637,988,23,826,52,573,215,377,55,139,24,513,243,483,361,29,875,565,481,431,725,999,392,30,820,349,8,507
203,8,555,902,329,955,617,53,121,52,763,954,51,271,502,697,618,669,284,263,65,973,447,43,827,648,212,924,645,547,765,798,399
126,922,893,851,760,218,756,664,386,811,906,656,171,433,754,891,14,415,891,460,10,274,967,465,23,19,325,205,722,557,660,957,224
158,984,932,747,310,568,153,636,761,756,460,322,323,466,791,434,308,953,234,104,267,819,49,290,44,794,981,269,495,77,851,114,737
586,855,673,695,181,929,62,420,549,38,931,514,865,629,123,837,47,331,193,33,405,570,288,857,736,470,718,663,280,989,773,37,83
718,48,193,614,929,443,797,683,380,215,821,334,90,518,583,454,919,75,979,239,18,133,927,119,619,136,162,479,70,841,330,1000,224
625,60,865,239,580,713,759,143,715,853,107,341,305,342,996,934,145,630,375,510,3,671,307,272,135,763,282,630,633,843,527,714,293
371,315,536,305,495,518,566,748,593,997,486,551,142,380,790,653,956,833,223,519,449,139,959,109,376,9,320,23,914,489,837,798,992
563,343,522,506,902,60,696,717,589,710,154,836,647,751,715,678,205,185,65,505,570,26,112,796,515,851,48,818,897,267,847,719,547
638,193,315,169,561,89,444,869,873,843,821,842,617,428,200,809,553,411,462,824,150,62,478,787,572,766,692,988,565,261,254,79,629
175,543,823,473,598,422,681,872,381,660,930,296,450,723,404,344,154,70,179,787,770,427,363,658,769,990,198,828,235,729,541,989,526
620,950,590,271,690,859,384,619,73,705,495,687,670,867,594,682,129,949,905,426,692,785,486,499,8,284,276,79,942,789,169,94,155
17,384,486,37,118,638,3,367,829,364,93,251,892,193,189,153,694,491,231,403,429,222,924,424,597,543,72,394,447,423,89,243,736
78,244,8,294,367,188,498,726,323,529,948,999,294,787,711,653,939,745,382,724,871,344,518,460,417,425,133,160,664,396,361,711,771
822,216,121,335,339,125,810,571,172,950,3,714,546,842,580,225,320,150,102,468,961,65,119,778,534,643,20,450,306,868,786,580,754
927,325,75,337,361,683,719,1000,986,377,833,520,465,866,402,119,429,429,917,295,284,68,320,779,992,235,604,133,753,602,501,57,620
305,813,40,687,543,858,822,267,784,956,160,475,975,367,178,793,699,772,974,192,946,855,359,217,929,213,106,898,207,818,421,288,682
46,661,84,313,784,206,739,450,815,687,58,858,887,270,529,372,283,164,85,757,834,664,719,280,193,939,349,439,798,912,663,86,192
270,984,752,60,233,418,736,511,122,675,195,579,60,953,319,33,971,169,444,143,276,944,959,195,612,438,721,500,432,8,352,460,489
492,324,116,579,124,623,194,957,514,805,842,193,799,182,92,924,432,275,349,881,612,569,96,519,64,491,752,462,212,479,379,842,822
588,762,945,954,413,109,932,78,101,857,406,726,282,800,98,819,295,904,213,485,957,669,667,170,470,944,966,387,801,300,949,301,247
968,214,14,609,665,669,856,573,862,166,626,697,961,672,30,376,743,872,115,0,237,513,294,444,266,300,786,960,299,320,863,494,822
323,197,862,912,130,859,739,13,716,127,25,399,425,811,895,172,406,701,145,528,547,214,222,857,718,653,362,236,181,795,428,221,891
681,922,947,709,618,632,548,884,157,399,975,106,293,766,338,486,135,486,491,721,769,58,998,906,178,651,583,630,544,212,721,50,817
121,137,5,232,281,755,432,161,254,195,326,887,410,245,138,608,206,940,354,853,15,114,56,623,206,159,572,350,979,407,927,927,207
346,114,422,138,384,905,647,669,757,653,381,483,710,867,975,648,728,124,784,459,418,493,494,99,324,311,759,546,425,857,76,993,930
99,127,336,701,91,933,808,322,854,454,58,742,792,260,955,777,22,577,319,483,487,338,38,817,101,773,554,609,270,665,254,287,72
395,273,0,241,77,573,334,273,679,66,715,867,461,756,463,338,448,914,877,892,447,956,318,801,937,38,237,684,132,371,652,484,375
86,804,573,442,175,38,924,249,933,937,35,256,219,764,993,256,617,568,551,42,573,482,139,925,879,949,565,564,863,63,418,789,834
